objectid;tipcalle;nomcalle;velocidad;st_length_shape;geo_shape;geo_point_2d
9217;AV;JOAN XXIII;50;76.00056016898823;"{""coordinates"": [[-0.38357181845778704, 39.49395277162091], [-0.38382440608376955, 39.49460857756673]], ""type"": ""LineString""}";39.494280674593824, -0.38369811227077827
9218;AV;JOAN XXIII;50;85.51318081442182;"{""coordinates"": [[-0.38327255489999246, 39.493218465495694], [-0.38357181845778704, 39.49395277162091]], ""type"": ""LineString""}";39.4935856185583, -0.3834221866788897
9221;C/;PEDRO CABANES;30;155.40353987280986;"{""coordinates"": [[-0.3817699640430806, 39.493509905706865], [-0.3800311451480876, 39.49388848404137]], ""type"": ""LineString""}";39.49369919487412, -0.38090055459558414
9222;CAMI;MONTCADA;50;38.23258194263108;"{""coordinates"": [[-0.3805458036516181, 39.4955066041202], [-0.38069359508076145, 39.495831287779886]], ""type"": ""LineString""}";39.495668945950044, -0.3806196993661898
9226;C/;FORTALENY;Peatonal;36.80377581172888;"{""coordinates"": [[-0.42401587826333575, 39.501922201724696], [-0.42439434663719655, 39.50176768539591]], ""type"": ""LineString""}";39.50184494356029, -0.4242051124502661
9227;C/;SANTIAGO CALATRAVA (ARQUITECTE);30;93.55726316444941;"{""coordinates"": [[-0.4244451533148857, 39.50267095525687], [-0.42400898250330693, 39.50207896453087], [-0.4240349399379988, 39.5020096585767], [-0.42401587826333575, 39.501922201724696]], ""type"": ""LineString""}";39.50230700256162, -0.42419009809986474
9289;C/;SÒRIA;30;12.995243822260512;"{""coordinates"": [[-0.38911684117422324, 39.442812989642164], [-0.3891593900530129, 39.44270071316448]], ""type"": ""LineString""}";39.44275685140332, -0.3891381156136181
9299;C/;SALVADOR PERLES;30;54.167279606788455;"{""coordinates"": [[-0.3930848316669448, 39.44334329725428], [-0.3936866970620895, 39.44348527881476]], ""type"": ""LineString""}";39.44341428803452, -0.3933857643645171
9300;PL;ALQUERIA DELS BALCONS;Peatonal;170.6678024893263;"{""coordinates"": [[-0.39300976220375256, 39.4435600331972], [-0.3928202282520786, 39.44352621492693], [-0.3926600001327567, 39.443921730982915], [-0.39310446891008977, 39.44402594210288], [-0.3932459196312531, 39.443622608026466], [-0.39300976220375256, 39.4435600331972]], ""type"": ""LineString""}";39.44377531044241, -0.3929571288604516
9304;CAMI;ALQUERIA DEL CACHORRO;30;97.91407737874545;"{""coordinates"": [[-0.3747714200187202, 39.43026876181289], [-0.37473345140221137, 39.430287147209754], [-0.37448682334348, 39.43018889400349], [-0.37437028575502046, 39.43014121754307], [-0.3741242875599588, 39.43004106792769], [-0.373782446827334, 39.4299027171326], [-0.3737668255487559, 39.429893355363276]], ""type"": ""LineString""}";39.43009914050201, -0.37426889007304637
9402;AV;CID;50;155.80195245246446;"{""coordinates"": [[-0.40286308956996686, 39.46939588652921], [-0.40110412261652784, 39.46906451545372]], ""type"": ""LineString""}";39.46923020099146, -0.40198360609324735
9403;AV;CID;30;19.238418097068475;"{""coordinates"": [[-0.40300546930585884, 39.46917389250618], [-0.4028839359715206, 39.46912859180304], [-0.4028191496112362, 39.46908167636127]], ""type"": ""LineString""}";39.46913365359873, -0.4029091655387245
9407;LLOC;MASIES DISSEMINADES;30;38.375243790756564;"{""coordinates"": [[-0.4285436061123414, 39.56184149999136], [-0.42877050390206584, 39.56154388321729]], ""type"": ""LineString""}";39.56169269160432, -0.42865705500720364
9408;LLOC;MASIES DISSEMINADES;30;138.79173422206267;"{""coordinates"": [[-0.4270669441723239, 39.559576625538035], [-0.4269251759381146, 39.55949007282396], [-0.42679716766730874, 39.55940941923005], [-0.42669833695949794, 39.559398013632325], [-0.42638805290937065, 39.55941416497732], [-0.4261533173729253, 39.559427386241055], [-0.4255325217044225, 39.559465824102695]], ""type"": ""LineString""}";39.55944152873276, -0.4263185769619055
9409;LLOC;MASIES DISSEMINADES;30;98.41307747458826;"{""coordinates"": [[-0.4270669441723239, 39.559576625538035], [-0.4272034959138914, 39.559531354509275], [-0.4278877664578081, 39.559352191248266], [-0.4281287679846092, 39.55925128784503]], ""type"": ""LineString""}";39.559423396452026, -0.4276012120572424
8270;C/;SANT VICENT MÀRTIR;30;23.384022322945214;"{""coordinates"": [[-0.37672319460045567, 39.47232351541698], [-0.37686078538058104, 39.47214194096023]], ""type"": ""LineString""}";39.4722327281886, -0.37679198999051833
8385;C/;SANT VICENT DE PAÜL;30;6.506298871094072;"{""coordinates"": [[-0.36914277354587066, 39.49173429409954], [-0.36908186406304083, 39.4917690130776]], ""type"": ""LineString""}";39.491751653588565, -0.3691123188044557
8386;C/;JOAN MERCADER;30;38.15934969309618;"{""coordinates"": [[-0.3338739338980836, 39.470789853643886], [-0.3337790174638148, 39.47112550358804]], ""type"": ""LineString""}";39.47095767861596, -0.3338264756809492
8395;AV;BLASCO IBÁÑEZ;50;32.010025335822526;"{""coordinates"": [[-0.3388700279740091, 39.470971890647654], [-0.33852469390285894, 39.47086489492187]], ""type"": ""LineString""}";39.47091839278476, -0.33869736093843406
8470;C/;SANT VICENT MÀRTIR;30;39.17489391273609;"{""coordinates"": [[-0.37628650156296317, 39.47288571525451], [-0.3763366084798883, 39.472828289373844], [-0.3765237685905714, 39.47258477290899]], ""type"": ""LineString""}";39.47273644652708, -0.37640660283935645
8474;C/;BÈLGICA;30;151.87837700325537;"{""coordinates"": [[-0.35647680507030927, 39.472112383083484], [-0.3563224354538798, 39.47242868258035], [-0.3558500962496126, 39.47339087377936]], ""type"": ""LineString""}";39.47275176236966, -0.3561637242973791
8477;C/;FELIP DE GAUNA;30;41.84173754757324;"{""coordinates"": [[-0.33411967423236644, 39.47167833853062], [-0.3336497054813157, 39.471581973161136]], ""type"": ""LineString""}";39.47163015584588, -0.33388468985684105
8480;C/;GASCONS;Peatonal;47.89893839161726;"{""coordinates"": [[-0.3760656388563566, 39.472538394341626], [-0.3760088516576054, 39.47254161650403], [-0.37551028188608354, 39.472566383948966]], ""type"": ""LineString""}";39.47255256872714, -0.3757879699264706
8481;PL;MARIÀ BENLLIURE;Peatonal;18.50621433464986;"{""coordinates"": [[-0.3761448198027682, 39.472693331671245], [-0.3760656388563566, 39.472538394341626]], ""type"": ""LineString""}";39.47261586300644, -0.37610522932956236
8482;C/;FELIP VIVES DE CANYAMARS;30;118.08981357539625;"{""coordinates"": [[-0.33358779921047793, 39.47156703961589], [-0.3335014299266444, 39.47190738975559], [-0.3333234622005201, 39.47261049160512]], ""type"": ""LineString""}";39.47208874791519, -0.3334555608854691
8483;C/;FELIP DE GAUNA;30;5.5803785713874285;"{""coordinates"": [[-0.3336497054813157, 39.471581973161136], [-0.33358779921047793, 39.47156703961589]], ""type"": ""LineString""}";39.471574506388514, -0.3336187523458968
8484;C/;REINA;30;55.215630404742015;"{""coordinates"": [[-0.3282711910331865, 39.47144497172299], [-0.3282189047100775, 39.471786101253734], [-0.3281956278705647, 39.47193871444924]], ""type"": ""LineString""}";39.47169183716055, -0.32823337069687186
8580;C/;EN GIL;Peatonal;35.609827913091635;"{""coordinates"": [[-0.37896864949820497, 39.47255887129145], [-0.3790566894069472, 39.4722455490016]], ""type"": ""LineString""}";39.47240221014653, -0.379012669452576
8582;C/;LLUÍS DESPUIG;30;120.4805546721661;"{""coordinates"": [[-0.3317222509898184, 39.47116839210936], [-0.3314741997015244, 39.47186087304395], [-0.3313481080947723, 39.47221382237233]], ""type"": ""LineString""}";39.471691071824765, -0.3315350805397238
8583;C/;FELIP DE GAUNA;30;53.48033284301809;"{""coordinates"": [[-0.33232183191109926, 39.471294766907846], [-0.3317222509898184, 39.47116839210936]], ""type"": ""LineString""}";39.471231579508604, -0.3320220414504588
8584;C/;BANY;Peatonal;49.91134264874068;"{""coordinates"": [[-0.38171005960851506, 39.47235491908972], [-0.3822860934354124, 39.47230301472409]], ""type"": ""LineString""}";39.4723289669069, -0.3819980765219637
8585;C/;RECARED;30;31.046322245960148;"{""coordinates"": [[-0.38232928208115374, 39.472580575838094], [-0.3822860934354124, 39.47230301472409]], ""type"": ""LineString""}";39.47244179528109, -0.38230768775828305
8587;C/;ESPADÀ;Peatonal;64.08193877372938;"{""coordinates"": [[-0.33088788574727585, 39.471824885876835], [-0.3301551679885998, 39.471722480124114]], ""type"": ""LineString""}";39.47177368300048, -0.33052152686793784
8590;C/;LITERAT GABRIEL MIRÓ;30;56.762611917649394;"{""coordinates"": [[-0.38766067376666397, 39.473268118316334], [-0.38796171950646724, 39.47314425756971], [-0.38824356604253896, 39.473028973347134]], ""type"": ""LineString""}";39.473148396126085, -0.38795205849041503
8591;C/;TARAZONA;Peatonal;102.92867177688922;"{""coordinates"": [[-0.38824356604253896, 39.473028973347134], [-0.38865349421433626, 39.473159804512484], [-0.3890209391374453, 39.473280670931906], [-0.3891113908856672, 39.47330972958835], [-0.38915890445366286, 39.47330178825918], [-0.38934673043738544, 39.47336906961459]], ""type"": ""LineString""}";39.47320305464508, -0.3887956314302924
8673;PL;ROJAS CLEMENTE;30;24.247555938619655;"{""coordinates"": [[-0.3851441339108548, 39.473162647486774], [-0.38516591774575226, 39.47324455022689], [-0.3851665898711794, 39.47337927402229]], ""type"": ""LineString""}";39.47327008712322, -0.3851619181412349
8677;C/;DE LA PAU;30;59.256805263193186;"{""coordinates"": [[-0.3713387176369273, 39.47295405872381], [-0.37067168706629133, 39.47282184521944]], ""type"": ""LineString""}";39.47288795197163, -0.3710052023516093
8683;C/;MANUELA ESTELLÉS;30;28.657925900417595;"{""coordinates"": [[-0.33479184598107103, 39.47197752290674], [-0.3347498062766282, 39.47208916792767], [-0.33470075897868773, 39.472225732527725]], ""type"": ""LineString""}";39.47210145455361, -0.3347458317025822
8685;C/;ARQUITECTE TOLSÀ;30;130.35537234038344;"{""coordinates"": [[-0.3661705735262347, 39.49249185538458], [-0.3672317504909622, 39.49332963893405]], ""type"": ""LineString""}";39.492910747159314, -0.3667011620085985
8809;C/;VIDAL;Peatonal;22.299449217763726;"{""coordinates"": [[-0.37456238771442874, 39.47325666718824], [-0.37437757855284454, 39.47322546537527], [-0.3743089645250966, 39.47321490629569]], ""type"": ""LineString""}";39.47323542260764, -0.3744357348739333
8811;PL;REYES PRÒSPER;30;52.74402426815762;"{""coordinates"": [[-0.3604041790301715, 39.47289984594129], [-0.36066617228942865, 39.47332920894438]], ""type"": ""LineString""}";39.47311452744283, -0.3605351756598001
8813;AV;OEST;30;28.300367408486082;"{""coordinates"": [[-0.37977569429101254, 39.47305269942765], [-0.37978495506504045, 39.47290663237085], [-0.37978712486495897, 39.47279804418928]], ""type"": ""LineString""}";39.47292542805058, -0.37978275922342936
8814;PL;CEDRE;30;28.09482117757648;"{""coordinates"": [[-0.3473843646782348, 39.47200354851379], [-0.3472697153631165, 39.472240420140324]], ""type"": ""LineString""}";39.47212198432706, -0.34732704002067566
8887;AV;MESTRE RODRIGO (MÚSIC);50;20.32496260759168;"{""coordinates"": [[-0.4017216053890985, 39.48345001100893], [-0.40193206582254476, 39.48336693479571]], ""type"": ""LineString""}";39.48340847290232, -0.40182683560582166
8891;C/;DE LA PAU;30;39.20613861063507;"{""coordinates"": [[-0.37526191249889707, 39.47372290865214], [-0.37483143195929997, 39.473636601073075], [-0.37482054952548916, 39.47363635523623]], ""type"": ""LineString""}";39.47367870786979, -0.3750413332848071
8993;AV;PÍO BAROJA (ESCRIPTOR);50;387.729763470642;"{""coordinates"": [[-0.4057666185415629, 39.474744096110406], [-0.40645927694713524, 39.4781941286591]], ""type"": ""LineString""}";39.47646911238475, -0.40611294774434903
8695;C/;HEDRA;Peatonal;24.30017689236027;"{""coordinates"": [[-0.37839118526360177, 39.472671959657184], [-0.3784435939253537, 39.472456939825655]], ""type"": ""LineString""}";39.47256444974142, -0.37841738959447774
8696;C/;POETA LLOMBART;Peatonal;22.02657131738846;"{""coordinates"": [[-0.3784435939253537, 39.472456939825655], [-0.37869249311454034, 39.47250309403875]], ""type"": ""LineString""}";39.4724800169322, -0.378568043519947
8699;PL;COL·LEGI DEL PATRIARCA;Peatonal;20.365015197637344;"{""coordinates"": [[-0.3735133551146121, 39.47236811836809], [-0.3732815425685877, 39.472331348090506]], ""type"": ""LineString""}";39.472349733229294, -0.37339744884159987
8816;C/;DE LA PAU;30;90.98909618740039;"{""coordinates"": [[-0.3723643031353431, 39.47315292450567], [-0.3713387176369273, 39.47295405872381]], ""type"": ""LineString""}";39.473053491614735, -0.3718515103861352
8827;C/;IECLA;50;37.99260413554196;"{""coordinates"": [[-0.35008163138483905, 39.472858586664735], [-0.3496734875900903, 39.47298891462469]], ""type"": ""LineString""}";39.47292375064471, -0.34987755948746474
8830;C/;PALLETER;30;67.21700189684154;"{""coordinates"": [[-0.38960619960105775, 39.47373525078164], [-0.3899911626763139, 39.474261904192424]], ""type"": ""LineString""}";39.47399857748703, -0.3897986811386858
8833;C/;LLUÍS VIVES;Peatonal;27.949865849409726;"{""coordinates"": [[-0.37482054952548916, 39.47363635523623], [-0.37488792911615276, 39.47339014459242]], ""type"": ""LineString""}";39.473513249914326, -0.37485423932082096
8894;C/;POLLASTRE;Peatonal;22.913835209322773;"{""coordinates"": [[-0.3731276658393831, 39.473620622128045], [-0.37286698356304515, 39.473578693991286]], ""type"": ""LineString""}";39.47359965805967, -0.37299732470121416
8895;AV;ARAGÓ;50;44.64987507261358;"{""coordinates"": [[-0.35676928670698016, 39.473213601308004], [-0.35659582869802015, 39.47359252828547]], ""type"": ""LineString""}";39.47340306479674, -0.3566825577025001
8896;AV;ARAGÓ;50;56.67632784505362;"{""coordinates"": [[-0.3573925148982974, 39.473378429059835], [-0.35676928670698016, 39.473213601308004]], ""type"": ""LineString""}";39.47329601518392, -0.35708090080263877
8907;C/;CARAVACA;30;43.029215005621474;"{""coordinates"": [[-0.35553904040608, 39.47329821241966], [-0.35507126968072217, 39.473161444006]], ""type"": ""LineString""}";39.47322982821283, -0.3553051550434011
8909;C/;REPÚBLICA ARGENTINA;30;43.87838306045472;"{""coordinates"": [[-0.35136155204364045, 39.47307243665247], [-0.3511818800854865, 39.4734422048366]], ""type"": ""LineString""}";39.47325732074454, -0.3512717160645635
8911;C/;POUET DE SANT VICENT;Peatonal;38.376750370504276;"{""coordinates"": [[-0.3703804047533393, 39.473495417617315], [-0.3702495449639243, 39.473825781406745]], ""type"": ""LineString""}";39.47366059951203, -0.3703149748586318
9013;C/;PROGRÉS;30;49.4702470683137;"{""coordinates"": [[-0.3292596169250472, 39.472021720358306], [-0.32916363124221715, 39.472460933000946]], ""type"": ""LineString""}";39.47224132667962, -0.32921162408363214
9016;C/;CONCHA ESPINA;30;119.15595597367343;"{""coordinates"": [[-0.35283808062687605, 39.47308355893805], [-0.35155044459154283, 39.472689365155354]], ""type"": ""LineString""}";39.4728864620467, -0.35219426260920944
9490;C/;RUAYA;30;146.59104208989035;"{""coordinates"": [[-0.37850631975319615, 39.48547869525942], [-0.37680721818186774, 39.48538346911873]], ""type"": ""LineString""}";39.48543108218907, -0.3776567689675319
9494;C/;VALL DE LA BALLESTERA;50;10.94503695745245;"{""coordinates"": [[-0.39867905965449374, 39.4788495241766], [-0.3985758125606489, 39.478907076486536]], ""type"": ""LineString""}";39.47887830033157, -0.39862743610757134
9495;PG;FRANCISCO LOZANO (PINTOR);30;331.90206680876224;"{""coordinates"": [[-0.32523534582516783, 39.385639999414224], [-0.3255789166058219, 39.38669661104933], [-0.32590123441843505, 39.38762417689083], [-0.32614534768728853, 39.38854316877217]], ""type"": ""LineString""}";39.38708668375129, -0.32570701772296645
9498;PL;POLICIA LOCAL;50;84.7033473069394;"{""coordinates"": [[-0.4014919558743492, 39.479954580493185], [-0.40099920683301543, 39.47929428623335]], ""type"": ""LineString""}";39.47962443336327, -0.4012455813536823
9502;C/;DRASSANES;30;51.224743552310734;"{""coordinates"": [[-0.3264865098305395, 39.469449284710215], [-0.32647205755216113, 39.469910415292794]], ""type"": ""LineString""}";39.469679850001505, -0.3264792836913503
9507;AV;DOCTOR PESET ALEIXANDRE;30;44.9630706469209;"{""coordinates"": [[-0.38740347718278373, 39.48901550096875], [-0.3879055207008554, 39.488903196324465]], ""type"": ""LineString""}";39.4889593486466, -0.3876544989418196
9622;C/;ORONETA;30;168.05252282843003;"{""coordinates"": [[-0.29518068759374244, 39.30569137113575], [-0.29364152704222557, 39.306618831739186]], ""type"": ""LineString""}";39.30615510143747, -0.29441110731798403
9624;AV;CID;30;90.45887228462963;"{""coordinates"": [[-0.4074290364444566, 39.470260741229644], [-0.4070784994785831, 39.47026156912944], [-0.4069251384558339, 39.47025814726537], [-0.4068024496564591, 39.470255409628656], [-0.40671945365126616, 39.47024676494531], [-0.4066629919469702, 39.470231919664414], [-0.40659878195808696, 39.47018973078735], [-0.40653457204740234, 39.470147541877054], [-0.4064744888187995, 39.470112228682886], [-0.40644895154665844, 39.470091280770845]], ""type"": ""LineString""}";39.47023360211347, -0.40692251118553996
9625;AV;CID;50;300.78483970091077;"{""coordinates"": [[-0.4095062766092462, 39.46969798447707], [-0.40930452868856654, 39.46964287549391], [-0.40901805047199263, 39.46966376759003], [-0.40881367648765243, 39.46967503942639], [-0.4086074774252811, 39.46967723433629], [-0.4084320882772956, 39.46967671060433], [-0.4081904609028927, 39.46968830371408], [-0.4079751270643063, 39.46970048277383], [-0.40780348594485555, 39.46971703236183], [-0.40761430795244025, 39.46973319049919], [-0.4074516871453529, 39.469743148115654], [-0.4072409835442801, 39.46974863643728], [-0.40701701870592677, 39.469757224821095], [-0.40676712713719304, 39.46975503622795], [-0.40664018690705556, 39.46974880722805], [-0.40636708899129387, 39.469722379635584], [-0.40603994591218756, 39.46966739425481]], ""type"": ""LineString""}";39.469706451428465, -0.40777442846219286
9695;PTDA;POUET;30;49.49479768789759;"{""coordinates"": [[-0.40383032223884635, 39.48303117950356], [-0.40381807294869765, 39.48289358439619], [-0.40381104824485775, 39.48276586256424], [-0.40380115634731684, 39.48271551648716], [-0.4036930030406516, 39.48261742641853]], ""type"": ""LineString""}";39.4828079715832, -0.4037952336030366
9696;AV;MESTRE RODRIGO (MÚSIC);50;37.71943190937013;"{""coordinates"": [[-0.40151756652047327, 39.48265540236851], [-0.4015756212234009, 39.48269763661308], [-0.4016910049922877, 39.48275944963449], [-0.40179513083856755, 39.48280733544075], [-0.40188213230928277, 39.48284117190559]], ""type"": ""LineString""}";39.482756513299634, -0.40169545765250014
9697;AV;GENERAL AVILÉS;50;59.096468252316015;"{""coordinates"": [[-0.40188213230928277, 39.48284117190559], [-0.40191955827482284, 39.482942249794284], [-0.4019339824343598, 39.48302913801319], [-0.4019426869212151, 39.48311133988805], [-0.4019503742503817, 39.48322086077868], [-0.4019471538081128, 39.48330735449505], [-0.40193206582254476, 39.48336693479571]], ""type"": ""LineString""}";39.483101973219526, -0.40193240841982203
9700;AV;GENERAL AVILÉS;50;82.77674305996352;"{""coordinates"": [[-0.40193206582254476, 39.48336693479571], [-0.4022284483518041, 39.483243644825365], [-0.402461368971816, 39.48314118728367], [-0.4027836006138022, 39.48302082498795]], ""type"": ""LineString""}";39.48319014332163, -0.4023563567988273
